reporting_organisation,funding_source,project_status,governorate,district,sub_district,community,neighbourhood,camp_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,neighbourhood_pcode,location_pcode,location_other,village_camps,latitude_y,longitude_x,cluster,response_type,families,female_headed_hh,beneficiaries,men_18_60,women_18_60,boys_18,girls_18,elderly_males_60,elderly_females_60,idps,host_communities,returnees,pwds,previously_assisted,newly_assisted,conditionality,restrictions,cash_delivery_mechanism,voucher_delivery_mechanism,currency,transfer_value,transfer_frequency,num_payments,fx_rate,total_value_per_hh,total_usd,targeting_criteria,start_date,distribution_date,comments,month_of_activity,abbreviation,implementing_partner,activity,source
GOAL,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Khair  / خير,SY07,SY0700,SY070005,C3949,NA,CP000588,NA,NA,36.108118,36.69463,Multipurpose - One time,NA,3,NA,15,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,450,Blanket,2023-03-22,2023-03-22,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Kandosh/ الكندوش,SY07,SY0700,SY070005,C3949,NA,CP000985,NA,NA,36.108118,36.69463,Multipurpose - One time,NA,18,NA,90,24,28,20,18,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,2700,Blanket,2023-03-22,2023-03-22,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,NA,NA,36.139048,36.453694,Multipurpose - One time,NA,618,NA,3090,825,958,702,605,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,92700,Blanket,2023-03-22,2023-03-22,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,NA,36.212594,36.520746,NA,NA,83,NA,415,111,129,94,81,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,12450,NA,2023-04-02,2023-04-02,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,NA,36.212594,36.520746,NA,NA,9,NA,45,12,14,10,9,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1350,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Kafr Takharim,Kafr Takharim,NA,NA,SY07,SY0703,SY070303,C4157,NA,NA,NA,NA,36.116497,36.51543,NA,NA,93,NA,465,124,144,106,91,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,13950,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Hish/ حيش,SY07,SY0700,SY070005,C3949,NA,CP000972,NA,NA,36.108118,36.69463,NA,NA,34,NA,170,45,53,39,33,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,5100,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al-Rahma 2  / الرحمة 2,SY07,SY0700,SY070005,C3949,NA,CP000571,NA,NA,36.108118,36.69463,NA,NA,12,NA,60,16,19,14,11,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1800,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Muzun / مزن,SY07,SY0700,SY070005,C3949,NA,CP000591,NA,NA,36.108118,36.69463,NA,NA,20,NA,100,27,31,23,19,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3000,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Khair  / خير,SY07,SY0700,SY070005,C3949,NA,CP000588,NA,NA,36.108118,36.69463,NA,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,Ebin Othman/ ابن عثمان,NA,36.108118,36.69463,NA,NA,21,NA,105,28,33,24,20,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3150,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,الضياء 8/ Al_Diaa 8,SY07,SY0700,SY070005,C3949,NA,CP001158,NA,NA,36.108118,36.69463,NA,NA,4,NA,20,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,600,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Shqaiq Alnuman/ شقائق النعمان,SY07,SY0700,SY070005,C3949,NA,CP001513,NA,NA,36.108118,36.69463,NA,NA,5,NA,25,7,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,750,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Taawun(Kelly) / التعاون(كللي),SY07,SY0700,SY070005,C3949,NA,CP001964,NA,NA,36.108118,36.69463,NA,NA,40,NA,200,53,62,45,40,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,6000,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Kafr Sejna(Kelly)/كفر سجنة(كللي),SY07,SY0700,SY070005,C3949,NA,CP001970,NA,NA,36.108118,36.69463,NA,NA,18,NA,90,24,28,20,18,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,2700,NA,2023-04-04,2023-04-04,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Sultan(Kelly)  /السلطان(كللي),SY07,SY0700,SY070005,C3949,NA,CP000859,NA,NA,36.108118,36.69463,NA,NA,11,NA,55,15,17,12,11,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1650,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Ayadi  / أيادي,SY07,SY0700,SY070005,C3949,NA,CP000578,NA,NA,36.108118,36.69463,NA,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Tuba Alshmoukh / طوبى الشموخ,SY07,SY0700,SY070005,C3949,NA,CP001529,NA,NA,36.108118,36.69463,NA,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,kfrewyd Al_mahaba/ كفر عويد المحبة,SY07,SY0700,SY070005,C3949,NA,CP000977,NA,NA,36.108118,36.69463,NA,NA,7,NA,35,9,11,8,7,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1050,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,الصداقة(كللي)/ Al Sadaka(Kelly),SY07,SY0700,SY070005,C3949,NA,CP001164,NA,NA,36.108118,36.69463,NA,NA,6,NA,30,8,9,7,6,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,900,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Kafr Sejna(Kelly)/كفر سجنة(كللي),SY07,SY0700,SY070005,C3949,NA,CP001970,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,Ataa Alrahman/ عطاء الرحمن,NA,36.108118,36.69463,NA,NA,11,NA,55,15,17,12,11,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1650,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,الشلاش/Al Shlash,SY07,SY0700,SY070005,C3949,NA,CP001757,NA,NA,36.108118,36.69463,NA,NA,4,NA,20,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,600,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Khair  / خير,SY07,SY0700,SY070005,C3949,NA,CP000588,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Omareen/ العمرين,SY07,SY0700,SY070005,C3949,NA,CP000982,NA,NA,36.108118,36.69463,NA,NA,5,NA,25,7,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,750,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al-Rahma 1  / الرحمة 1,SY07,SY0700,SY070005,C3949,NA,CP000570,NA,NA,36.108118,36.69463,NA,NA,7,NA,35,9,11,8,7,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1050,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Muzun / مزن,SY07,SY0700,SY070005,C3949,NA,CP000591,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al-Rahma 2  / الرحمة 2,SY07,SY0700,SY070005,C3949,NA,CP000571,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al-Rahma 3  / الرحمة 3,SY07,SY0700,SY070005,C3949,NA,CP000572,NA,NA,36.108118,36.69463,NA,NA,8,NA,40,11,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1200,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Bashir/ البشير,SY07,SY0700,SY070005,C3949,NA,CP001517,NA,NA,36.108118,36.69463,NA,NA,20,NA,100,27,31,23,19,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3000,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,NA,36.212594,36.520746,NA,NA,17,NA,85,23,26,19,17,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,2550,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Kafr Takharim,Kafr Takharim,NA,NA,SY07,SY0703,SY070303,C4157,NA,NA,NA,NA,36.116497,36.51543,NA,NA,34,NA,170,45,53,39,33,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,5100,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kafr Jales,NA,NA,SY07,SY0700,SY070005,C3945,NA,NA,NA,NA,35.975873,36.614218,NA,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Ma'arrat Tamasrin,NA,NA,SY07,SY0700,SY070005,C3947,NA,NA,NA,NA,36.013896,36.672724,NA,NA,10,NA,50,13,15,11,11,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1500,NA,2023-04-05,2023-04-05,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,NA,NA,36.139048,36.453694,NA,NA,327,NA,1635,437,507,371,320,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,49050,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Wifak / الوفاق,SY07,SY0700,SY070005,C3949,NA,CP001165,NA,NA,36.108118,36.69463,NA,NA,5,NA,25,7,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,750,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,سكيك/Sukek,SY07,SY0700,SY070005,C3949,NA,CP001148,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Audi1/ العودة1,SY07,SY0700,SY070005,C3949,NA,CP000981,NA,NA,36.108118,36.69463,NA,NA,7,NA,35,9,11,8,7,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1050,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,Al Diaa 3(Kafruma) Camp,NA,36.108118,36.69463,NA,NA,4,NA,20,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,600,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,Bonian Camp,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Ainaa/ العيناء,SY07,SY0700,SY070005,C3949,NA,CP000970,NA,NA,36.108118,36.69463,NA,NA,4,NA,20,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,600,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Jabal Kelly / جبل كللي,SY07,SY0700,SY070005,C3949,NA,CP001163,NA,NA,36.108118,36.69463,NA,NA,6,NA,30,8,9,7,6,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,900,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Atta alkhair  / عطاء الخير,SY07,SY0700,SY070005,C3949,NA,CP000577,NA,NA,36.108118,36.69463,NA,NA,8,NA,40,11,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1200,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Talmenes/ تلمنس,SY07,SY0700,SY070005,C3949,NA,CP001292,NA,NA,36.108118,36.69463,NA,NA,3,NA,15,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,450,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al-Karkat  / الكركات,SY07,SY0700,SY070005,C3949,NA,CP000573,NA,NA,36.108118,36.69463,NA,NA,4,NA,20,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,600,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Atta alkhair2  / عطاء الخير 2,SY07,SY0700,SY070005,C3949,NA,CP000727,NA,NA,36.108118,36.69463,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Marbelet/ معربليت,SY07,SY0700,SY070005,C3949,NA,CP000983,NA,NA,36.108118,36.69463,NA,NA,9,NA,45,12,14,10,9,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1350,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,Al Kandosh/ الكندوش,SY07,SY0700,SY070005,C3949,NA,CP000985,NA,NA,36.108118,36.69463,NA,NA,6,NA,30,8,9,7,6,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,900,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,NA,NA,36.108118,36.69463,NA,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Idleb,Maaret Tamsrin,Ma'arrat Tamasrin,NA,NA,SY07,SY0700,SY070005,C3947,NA,NA,NA,NA,36.013896,36.672724,NA,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,NA,NA,36.139048,36.453694,NA,NA,200,NA,1000,267,310,227,196,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,30000,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Planned,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,NA,36.212594,36.520746,NA,NA,25,NA,125,33,39,28,25,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3750,NA,2023-04-06,2023-04-06,NA,NA,GOAL,GOAL (GOAL),Cash Response,4ws
NA,Fundraising,Completed,Idleb,Idleb,Idleb,Idleb,NA,NA,SY07,SY0700,SY070000,C3871,NA,NA,NA,NA,35.929008,36.635276,Multipurpose - One time,HRP,350,26.25,1750,350,507.49999999999994,367.5,437.5,35,52.5,717.5,332.5,35,122.50000000000001,No,1750,Unconditional,Cash - Unrestricted,Direct from organisation,N/A,USD,150,NA,2.333333,1,349.99995,122499.9825,Vulnerability-based,2023-01-01,2023-01-31,NA,2023-01-31,ElafRD,Elaf for relief and development,Cash Response,4ws
NA,Concern WW,Planned,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,NA,NA,36.392488,36.689563,Multipurpose - One time,Earthquake,500,45,3000,600,869.9999999999999,630,750,60,90,1230,570,60,210.00000000000003,No,3000,Unconditional,Cash - Unrestricted,Local money trader,e-voucher,USD,150,NA,3.333333,1,499.99995,249999.975,New IDP returnees,2023-04-15,2023-06-15,NA,2023-04-30,ElafRD,Elaf for relief and development,Cash Response,4ws
NA,Concern WW,Planned,Aleppo,Jebel Saman,Atareb,Batbu,NA,NA,SY02,SY0200,SY020001,C1025,NA,NA,NA,NA,36.133376,36.739787,Multipurpose - One time,Earthquake,100,9,600,120,174,126,150,12,18,245.99999999999997,114,12,42.00000000000001,No,600,Unconditional,Cash - Unrestricted,Local money trader,e-voucher,USD,150,NA,0.6666667,1,100.00000499999999,10000.000499999998,New IDP returnees,2023-04-15,2023-06-15,NA,2023-04-30,ElafRD,Elaf for relief and development,Cash Response,4ws
NA,Mercy Without Limits (MWL),Completed,Aleppo,Al Bab,Al Bab,Bazagha,NA,NA,SY02,SY0202,SY020200,C1188,NA,NA,NA,NA,36.383375,37.5661,Multipurpose - Repeated,HRP,83,NA,283,NA,83,103,97,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local business,e-card,USD,97,NA,1,1,97,8051,Vulnerability-based,0016-01-20,0022-01-20,NA,2023-01-31,MWL,Mercy Without Limits,Cash Response,4ws
NA,Mercy Without Limits (MWL),Completed,Aleppo,Al Bab,Al Bab,Qabasin,NA,NA,SY02,SY0202,SY020200,C1209,NA,NA,NA,NA,36.433731,37.566282,Multipurpose - Repeated,HRP,68,NA,268,NA,68,100,100,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local business,e-card,USD,117,NA,1,1,117,7956,Vulnerability-based,0016-01-20,0022-01-20,NA,2023-01-31,MWL,Mercy Without Limits,Cash Response,4ws
NA,Mercy Without Limits (MWL),Completed,Aleppo,Al Bab,Al Bab,Al Bab,NA,NA,SY02,SY0202,SY020200,C1202,NA,NA,NA,NA,36.369722,37.514925,Multipurpose - Repeated,HRP,102,NA,402,NA,102,159,141,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local business,e-card,USD,117,NA,1,1,117,11934,Vulnerability-based,0016-01-20,0022-01-20,NA,2023-01-31,MWL,Mercy Without Limits,Cash Response,4ws
